text,label
Kusmuk görmek.,tiksinti
Yanımda öksüren insandan.,tiksinti
Kıllı böcekler.,tiksinti
Yere tüküren adamlardan tiksiniyorum.,tiksinti
Durumu iyi olduğu halde çöp karıştıran arkadaşımdan tiksindim.,tiksinti
Her şeye midesi bulanan kızlardan tiksinirim,tiksinti
Arkadaşım üstüme kustuğu zaman.,tiksinti
Toplu ulaşım araçları hınca hınç dolu olduğunda insanların ter kokusunu sevmiyorum.,tiksinti
Kız arkadaşlarımın arkadaşlarından tiksinirim.,tiksinti
Bir insanın yalakalık yapması.,tiksinti
oda arkadaşlarım kişisel temizliklerine dikkat etmediklerinde midem bulanır.,tiksinti
Kötü kokular tiksindirir.,tiksinti
Köpek dışkısı.,tiksinti
babamın ağzını açarak yemek yemesinden tiksiniyorum,tiksinti
Bazı kızlardan tiksiniyorum.,tiksinti
Ezilmiş kedi gördüğümde.,tiksinti
Yolda hayvan pisliğine basınca tiksindim.,tiksinti
Balgam görmek.,tiksinti
Erkeklerin tuvaletten sonra ellerini yıkamaması.,tiksinti
Elleri kirli birinin elinden yemek yemek ya da yemek tabağımı almaktan tiksiniyorum.,tiksinti
Fareden tiksiniyorum.,tiksinti
mutfağın yemek yendikten sonraki halini sevmiyorum.,tiksinti
Yolculuklarda yanıma kokan birisinin oturmasından korkarım.,tiksinti
Yere tüküren insanlardan tiksinirim.,tiksinti
Tebeşir sesi.,tiksinti
pis kokan arkadaşıma bakmak,tiksinti
arkadaşımın yanımda burnunu çekmesinden nefret ediyorum.,tiksinti
Ağızdan ses çıkartarak yemek yenmesi.,tiksinti
Kusan insan görmek.,tiksinti
Solucanlardan.,tiksinti
Bir insanın karşımda kusması.,tiksinti
El yıkamayanlardan tiksiniyorum.,tiksinti
Sokakta yürürken yolda ölü fare görmek.,tiksinti
Dışkı görmek.,tiksinti
Yemekten çıkan saç.,tiksinti
Toplum içine 5 kilo sarımsak yiyerek çıkan insanlardan tiksiniyorum.,tiksinti
yaz aylarında evime bir misafir geldiğinde ve terleme sonucu çoraplarında oluşan kiri gördüğümde o gittikten sonra halıları yıkamak isterim,tiksinti
Umumi tuvaletlerde sifonu çekilmemiş gördüğüm zaman tiksiniyorum.,tiksinti
Yediğim sandviçten böcek çıktığı zaman.,tiksinti
Yediğim yemekten kıl çıktığı zaman.,tiksinti
Kusma sesi duyduğum an.,tiksinti
böcek ve örümceklerden tiksinirim.,tiksinti
Okul tuvaletinde aynı kabinde 3 kişi birden sigara içtiklerinde.,tiksinti
"İskelede babamın beni almasını beklerken, yaşlı bir adamın yanıma gelip cinsel organıyla oynaması beni tiksindirdi.",tiksinti
Birinin içki içtiğini görünce hemen kusarım.,tiksinti
kasaplardaki çiğ et kokusundan tiksiniyorum.,tiksinti
Yemekten sinek çıkmıştı.,tiksinti
Erkekler tuvaletine girdiğimde.,tiksinti
Birisi yanımda kusarsa tiksinirim.,tiksinti
Yemekten kıl çıkması.,tiksinti
Sokakta insanların tükürmesi.,tiksinti
Arkadaşımın burnundaki sümüğü göstermesinden.,tiksinti
Yemekhanede yemekten kötü bir şey çıktığında tiksinirim.,tiksinti
Kerevizden  ve kokusundan.,tiksinti
Peynirin kokusundan tiksiniyorum.,tiksinti
Hamam böceğinin antenlerinden.,tiksinti
Mutfakta uzun süre kalan çöp kokusundan tiksiniyorum,tiksinti
"ayaklardan tiksinirim, pistir çünkü.",tiksinti
Pırasa yemeği.,tiksinti
çalışmayan proje arkadaşından tiksinirim,tiksinti
Yemeğimden kıl çıkması.,tiksinti
Başkasının şişesinden su içmek.,tiksinti
Pis tuvalet gördüğümde.,tiksinti
Yemek yerken ağzından ses çıkarılması.,tiksinti
Slovaklardan Ruslardan tiksiniyorum.,tiksinti
Okul tuvaletlerinin pisliği.,tiksinti
Hakan'ın tipinden tiksiniyorum.,tiksinti
Okulların açıldığı günden tiksinirim.,tiksinti
Dünyalılardan tiksiniyorum.,tiksinti
Soyunma odasındaki koku.,tiksinti
Hayvan ölüsü gördüğümde.,tiksinti
tuvaletlerin kirli olmasından tiksinirim.,tiksinti
"Böceklerden , yere tükürenlerden ve toplu yerde gaz çıkaranlardan tiksinirim.",tiksinti
Samimiyetsiz insanlardan.,tiksinti
Yolda giderken tuvaletini yapan birisini görmek.,tiksinti
yemek yerken karşımdakinin ağzını şapırdatması,tiksinti
İnsanların yerlere  tükürmesi ve çöp atması.,tiksinti
Pis bırakılan tuvalet midemi bulandırır.,tiksinti
Birisi yanımda kusarsa tiksinirim.,tiksinti
içeri girdiğimde meme uçlarındaki kılları alıyordu.,tiksinti
Kusmuk.,tiksinti
Ter kokan insanlardan.,tiksinti
Birinin yanımda yemek yerken ağzını şapırdatmasından tiksinirim.,tiksinti
sapık yobaz erkeklerin kadınlara karışması çok tiksindirici.,tiksinti
Sıcakta çok fazla terlediğimde.,tiksinti
yalan söyleyen arkadaşlarımdan hoşlanmıyorum.,tiksinti
Ter kokan insanlardan.,tiksinti
Yemek yerken insanların ağızlarını şapırdatmalarından hoşlanmıyorum.,tiksinti
Yemeğin içinden kıl çıktığında tiksinirim.,tiksinti
Durakta otobüs beklerken otobüsten inen bir çocuğun önümüzde kusmasından tiksindim.,tiksinti
Yollarda hayvan dışkısı gördüğüm zaman.,tiksinti
Yemeğimden kıl çıkması.,tiksinti
biri kusmaya başladığında ben de rahatsız olur kusarım.,tiksinti
Yumurtadan.,tiksinti
Kusmuk.,tiksinti
Lokantada sipariş verdiğim çorbanın içinde sinek olduğunda çorbadan tiksiniyorum.,tiksinti
Yurttaki tuvaletlerin pisliği.,tiksinti
Çocukken önümde birisi kusmuştu.,tiksinti
İlkokulda bir arkadaşım önüme kusmuştu.,tiksinti
birinin yanımda yemeğini yerken ağzını şapırdatması beni tiksindirir,tiksinti
Yollara tüküren insanlardan.,tiksinti
Böcekler.,tiksinti
Pis bir yatakta yatmak.,tiksinti
Birinin çorabına dokunmaktan nefret ediyorum.,tiksinti
pis bir tuvalete girdiğim zaman,tiksinti
Ağız kokusu.,tiksinti
Babam yemek yerken çok ses çıkartıyor.,tiksinti
Ağzını şapırdatarak yemek yiyen insanlar.,tiksinti
arkadaşımın yere düşen sucuğu yemesi,tiksinti
Birisinin kusması.,tiksinti
böceklerden tiksinirim.,tiksinti
Futbolcuların sümkürmesi.,tiksinti
arkadaşımın tükürüğünü görmek,tiksinti
Dişleri temiz olmayan insanlardan tiksiniyorum.,tiksinti
İnsanların genel samimiyetsiz veya cıvık tavırları beni tiksindiriyor.,tiksinti
İnsanların saçma sapan hareketleri ve çıkardığı seslerden tiksiniyorum.,tiksinti
Yaşlı amcaların yemekten sonra geğirmesi.,tiksinti
Bok görmek.,tiksinti
Tükürük ve kusmuk gördüğüm zamanlar.,tiksinti
aldığı kıllar yanlışlıkla yemeğime karıştı.,tiksinti
Yolda genç bir kız geçerken erkeklerin bakışlarından (Özellikle yaşlı erkeklerin) tiksiniyorum.,tiksinti
Doğudaki iç savaşı gördükçe her şeyden tiksiniyorum.,tiksinti
sigara içen insanın deneme sınavında yanıma oturmasından tiksiniyorum. İğrenç kokuyor. Buna bir önlem alınsın.,tiksinti
Ağzını şapırdatarak yemek yiyen insanlardan.,tiksinti
Buzdolabındaki bozulmuş yemeğin kokusunu duyunca.,tiksinti
Arkadaşlarımın beni kullanmaya çalışmasından tiksiniyorum.,tiksinti
Toplumda hoş karşılanmayan davranışlarda bulunan insanlardan.,tiksinti
Her şeyin para olduğunu düşünenlerden.,tiksinti
"Video da izlediğim birinin ""tarantula"" yemesinden tiksindim.",tiksinti
yanımda ağzını açarak ve şapırdatarak yemek yenmesinden iğreniyorum.,tiksinti
Birisi kustuğunda.,tiksinti
hayvanlardan ve kusmadan midem bulanır.,tiksinti
konuştuğum kişilerin ağızları kokuyorsa rahatsız oluyorum,tiksinti
Hiç ummadığım insanların üzerinde temiz olmayan kıyafetler görünce tiksiniyor ve onlardan uzak duruyorum.,tiksinti
Vücudumda güneş yanıklarından meydana gelen su tomurcuklarından çok tiksinmiştim.,tiksinti
Yemek yerken gördüğüm kusma anı.,tiksinti
soğan ve et sevmem. Yemeklerde gördüğümde tiksinirim ve midem bulanır.,tiksinti
Sıralı şekiller görünce ve sürüngen hayvanlardan tiksinirim.,tiksinti
böcekler üzerime çıkınca iğrenirim.,tiksinti
Birinin çatalını kullanmaktan tiksinirim.,tiksinti
Pis tuvalet görmek.,tiksinti
Otobüste ter kokan biri.,tiksinti
Balık kokusundan.,tiksinti
Kötü kokular duyduğumda.,tiksinti
"böcek, yosun gibi şeylere dokunmaktan tiksinirim.",tiksinti
Yemeğimden saç çıkması.,tiksinti
hayvan ölüsü görmek beni tiksindirir.,tiksinti
Kuşlar ve dışkıları.,tiksinti
İnsanların salya sümük ağlamasından tiksinirim.,tiksinti
Biri kusunca tiksinirim.,tiksinti
sınıfta siyasetle ilgili müzikler açtıklarında tiksiniyorum,tiksinti
Okul tuvaletleri.,tiksinti
beğenmediğim bir yemek olduğunda tiksinirim.,tiksinti
tuvaleti iyi kullanmayanlardan çok tiksinirim.,tiksinti
Sağa sola yapıştırılmış sakız görünce.,tiksinti
Böceklerden.,tiksinti
Karşımda birisinin kusması.,tiksinti
Kusmuk gördüğüm zaman.,tiksinti
Kola ve hamburgerin içindekileri öğrendiğim zaman.,tiksinti
Hızlı giden kamyon sürücülerinden çok tiksinirim.,tiksinti
Arkadaşlarla biz tatildeyken evde kalan kızlar bütün pencereleri açık bıraktığı için evimize kedi girmiş. Tatil bitiminde eve geldik. Kedi evde uzun süre yaşamış ve bu beni tiksindiren bir olaydı.,tiksinti
Sulu sulu öpen insanlar.,tiksinti
küfür eden bir kız gördüğümde hissettiğim duygu,tiksinti
Islak kapı kolundan ve konuşurken çıkan tükürüklerden.,tiksinti
Banyo yapmayan insanlardan.,tiksinti
Sigara kokusunu çok iğrenç buluyorum.,tiksinti
Yurt yemeklerinden tiksiniyorum.,tiksinti
insanların ikiyüzlü olması beni tiksindiriyor,tiksinti
İlkokulda bir çocuk altına yapmıştı.,tiksinti
Arkadaşımın üstüme tükürmesi.,tiksinti
düşüncelerini başkalarına kabullendirmek isteyen insanlardan tiksinirim.,tiksinti
Sadece kendini düşünen ve diğer insanlardan farklı göstermeye çalışan kişilerden iğrenirim.,tiksinti
Birisi burnunu karıştırdığı zaman.,tiksinti
Tükürük.,tiksinti
Kusmuk.,tiksinti
Arkadaşımın birinin sümüğünü üstüne sürmesinden tiksinirim.,tiksinti
Et yediğim yerin mühürlendiğini görünce tiksindim.,tiksinti
Kusmuk görmek.,tiksinti
Yemeğimden bir şey çıkması.,tiksinti
Hamam böceklerinden.,tiksinti
Kedi gördüğümde tiksinirim.,tiksinti
Sınavlardan tiksiniyorum.,tiksinti
Pis bir yerde yemek yemek zorunda kaldığım zaman.,tiksinti
Okul tuvaletleri.,tiksinti
Yere tüküren arkadaşlardan tiksinirim.,tiksinti
Yemekten kıl çıktığında tiksinirim.,tiksinti
Bazı deri hastalıklarına bakınca tiksinirim.,tiksinti
Çevremde temizliğe özen göstermeyen insanlardan.,tiksinti
Yemek yediğim kaşık ve çatalının ellenmesi.,tiksinti
iş yerimde çöplerin toplanmaması ve kokusu oldukça rahatsız ediyor.,tiksinti
Dişlerini fırçalamayan insanların dişlerini gördüğüm zaman.,tiksinti
Terli insanlarla aynı otobüse binmek.,tiksinti
Genelde böceklerden tiksinirim.,tiksinti
İnsanların yerlere tükürmelerinden tiksinirim.,tiksinti
Yol vermeyen araç sürücülerinden çok tiksinirim.,tiksinti
burnunu karıştıran birisini gördüğümde tiksiniyorum.,tiksinti
"yerlerdeki saç, toz  ve kapı kollarına dokunmaktan nefret ediyorum",tiksinti
Kusmuk görmek.,tiksinti
Birinin yola tükürmesinden tiksiniyorum.,tiksinti
Yemekte yanımdaki kişinin uygun olmayan yemekleri karıştırmasından tiksinirim.,tiksinti
Arkadaşlarımın kirli elleriyle bana dokunması beni tiksindiriyor,tiksinti
"Bir kere bir arkadaşım kağıda tırnağı ile dokunmuştu, sürtmüştü ve çok tiksinmiştim.",tiksinti
uzak doğuluların böcek yemesi,tiksinti
yumurtanın beyazından tiksinirim.,tiksinti
Böceklerden ve farelerden tiksinirim.,tiksinti
Köpek ölüsünden tiksindim.,tiksinti
İnsanlar birbirine yalakalık yapınca tiksinti duyarım,tiksinti
Yere balgam tükürenlere kızıyorum.,tiksinti
Geğiren insanlar.,tiksinti
arkadaşım çok içip kusunca tiksinirim,tiksinti
Birinin önümde kusmasından tiksinirim.,tiksinti
Tuvaletten elini yıkamadan çıkan insanlar.,tiksinti
Ayak kokusu.,tiksinti
Çöp kokusundan.,tiksinti
Kusmuk görmekten çok tiksinirim.,tiksinti
Aynaya baktığımda kendimden tiksindim.,tiksinti
Enjeksiyon yaptığım hastanın pis kokusundan tiksiniyorum.,tiksinti
Bana iftira atılmasından tiksinirim.,tiksinti
Babam camdan tükürdüğünde tiksinirim.,tiksinti
yemeğimden kıl çıktığında iğrenirim.,tiksinti
Dış görünüş ile dalga geçen insanlardan.,tiksinti
sevmediğim bir yemeği yediğimde,tiksinti
Koyun peynirinden hiç hoşlanmam.,tiksinti
Bir yerde yemek yerken içinden kıl çıkmasından tiksiniyorum.,tiksinti
Yemekten kıl çıkması beni öldürüyor.,tiksinti
Şapırdatarak yemek yenmesi.,tiksinti
tuvaletlerin sigara kokmasından tiksiniyorum.,tiksinti
İnsanların yollarda oraya buraya tükürmesi.,tiksinti
Nefret ettiğim insanları görünce tiksinirim.,tiksinti
"""Üsküp'te"" bir köprünün altındaki derede sıcak havadan dolayı ayaklarımızı ıslatalım dedik. Demez olaydık böyle bir idrar kokusunu asla unutamam.",tiksinti
Yakınımdaki birinin kusmasından tiksinirim.,tiksinti
Biri burnunu karıştırdığında.,tiksinti
Yanımda sümkürülmesinden ve kirli bulaşıkları gördüğümde tiksinirim.,tiksinti
Kirli tuvalete girmek zorunda kaldığımda.,tiksinti
yemeğimden kıl veya farklı bir şey çıkarsa çok tiksiniyorum,tiksinti
İnsanların her yere tükürmesi.,tiksinti
Yemekten olmaması gereken bir şey çıktığında tiksinirim.,tiksinti
Birisi geğirdiği zaman tiksinirim.,tiksinti
herhangi bir olayda düşüncesiz davranan ve kendini üst gören insanlardan iğrenirim.,tiksinti
Ekşimiş ayran içmek.,tiksinti
Yere tükürenlerden tiksinirim.,tiksinti
Ceset ve dışkı görmek.,tiksinti
Pis kokan insanlar.,tiksinti
Bozuk yemeklerden kurtlar çıkmasından tiksinirim.,tiksinti
Özellikle yemek hazırlanırken temizlik kurallarına uyulmamasından tiksinirim.,tiksinti
Çöp atarken elime bulaşmasından iğreniyorum.,tiksinti
Yemek yerken konuşulmasından tiksinirim.,tiksinti
İnsanlar güvendiğim için kendimden tiksiniyorum.,tiksinti
"Evimin orada her pazar pazar kuruluyor, ertesi gün olan manzara midemi bulandırıyor.",tiksinti
Küçükken bir müzik videosunda gördüğüm öpüşme sahnesinden tiksindim.,tiksinti
Birisinin benim tabağımdan yemek yemesi.,tiksinti
üzerimde tırtıl yürüyünce tiksiniyorum.,tiksinti
Yollarda gördüğüm tükürükler.,tiksinti
Başkasının tarağını kullanmak.,tiksinti
Hamburgerin nasıl yapıldığını gördüğümde.,tiksinti
Tuvalet kokusu.,tiksinti
Ölü hayvan görmek.,tiksinti
Yola balgam atanlar.,tiksinti
kızların nazik olmasından tiksiniyorum,tiksinti
Ufak bir çocuğun üzerime kusması.,tiksinti
böceklerin hepsinden tiksinirim,tiksinti
Yılan görünce tiksinirim.,tiksinti
Manita Yanıma bir oturdu bir ter kokusu vardı beni bitirdi,tiksinti
Yemekten kıl çıkması.,tiksinti
Yerlere tüküren insanlardan hiç hoşlanmıyorum,tiksinti
Çürümüş olan yiyeceklerin kokusu.,tiksinti
Tuvaletlerin pis kokması.,tiksinti
Nefret ettiğim birinin  her hareketinden.,tiksinti
Kusmuk görmek.,tiksinti
Arkadaşım yanımda kustuğunda.,tiksinti
Ofis çalışanlarının amirlerine yalakalık yoluyla diğerlerine üstünlük sağlamalarından tiksiniyorum.,tiksinti
Birisi karşımda kustuğu zaman.,tiksinti
"üff, iğrenç bir koku sarmış etrafı",tiksinti
Örümceklerden nefret ediyor ve onlardan tiksiniyorum.,tiksinti
Terli koltuk altı gördüğüm zaman.,tiksinti
Ödünç aldığı kalemi ağzına sokan insanlardan çok tiksiniyorum. Kalemi geri alınca doğrudan çöpe atıyorum.,tiksinti
ağzını şapırdatarak yiyen insanlardan hoşlanmıyorum,tiksinti
Yere tüküren insan gördüğümde.,tiksinti
Yemeğimden çıkan ve orada olmaması gereken her şey inanılmaz midemi bulandırıyor,tiksinti
Küçük böceklerden.,tiksinti
pis mutfakları içim kaldırmıyor.,tiksinti
Yere düşen bir gıdayı alıp yiyen insanlardan.,tiksinti
Pis tuvaletler.,tiksinti
Ağız şapırdatarak yemek yenmesi.,tiksinti
uzun süre kapalı kalmış odaya girdiğimde duyduğum rutubet kokusu beni rahatsız etti.,tiksinti
Arkadaşımla yiyecek bir şey almış yolda yürürken arabanın çarparak öldürdüğü kediyi görünce tiksindim.,tiksinti
böceklerden farelerden tiksiniyorum.,tiksinti
Yemek yerken mide bulandırıcı şeyler anlatılması.,tiksinti
Okul tuvaletlerinin kokusundan.,tiksinti
Brokoli sebzesi.,tiksinti
Modern zaman ilişkileri midemi bulandırıyor.,tiksinti
bir böcek gördüğümde tiksinirim.,tiksinti
Başka bir yerde tuvalete gitmek.,tiksinti
Böcek gördüğümde kaşınmaya başlıyorum.,tiksinti
Birinin yere tükürmesinden.,tiksinti
Parmakların kütletilmesinden tiksinirim.,tiksinti
"ırk, dini farklı diye küçücük bebeklere bile nefret duyan insanlardan tiksiniyorum.",tiksinti
evimde ben de dahil sigara içemem ve içmelerine izin vermem. Ancak bir gün misafirlerden birisi geldi ve sigara içebilir miyim dedi. hayır diyemedim yakın akrabaydı ama tiksiniyordum.,tiksinti
Birisinin yanımda kusması.,tiksinti
Kusmuk görmek.,tiksinti
Martının ağzından çıkardığı kusmuk benzeri şeyi gördüğüm zaman.,tiksinti
İş yerinde başkalarının kahve artıklarını lavabonun içinde görmekten hoşlanmıyorum.,tiksinti
Yolda yürürken karşımda bana doğru gelen insanın gözümün önünde yere tükürmesinden tiksiniyorum,tiksinti
"""BİM'e"" giderken bir adamın yere tükürmesinden tiksindim.",tiksinti
Tuzlu su yutmak.,tiksinti
Geçmiş yüzünden kendimden tiksinirim.,tiksinti
Tuvaletlerde sifonu çekilmemiş gördüğümde.,tiksinti
Karşımda ağzını şapırdatarak yemek yenmesi.,tiksinti
yemek yerken hoş olmayan konular hakkında konuşulmasından hoşlanmıyorum,tiksinti
Yanlışlıkla bozuk süt içmiştim.,tiksinti
yılan görünce çok tiksinirim,tiksinti
karnıbahar yemeğinin kokusundan nefret ederim.,tiksinti
Böcek ve pis insanlar.,tiksinti
Kusan birisini gördüğümde.,tiksinti
böcek görünce çok tiksiniyorum,tiksinti
yolda birisinin kıyafetinden tiksindim.,tiksinti
Ter kokusundan.,tiksinti
içilen sigara izmaritlerinin ya da yenen yiyeceklerin ortada bırakılmasından tiksinirim.,tiksinti
tuvaletlerde idrar lekesi görmekten,tiksinti
Yüzünü yıkamadığı için hoşlanmıyorum.,tiksinti
Kirli tırnaklar  beni tiksindirir.,tiksinti
İğrenç kokular.,tiksinti
Kusmuk.,tiksinti
Kafama kuş pislemişti.,tiksinti
kendini çok güzel sanan ama aslında o kadar güzel olmayan insanların kendilerine samimi olmamaları tiksindirici bir durum bence,tiksinti
Pek bir şeyden tiksinmem.,tiksinti
Suyun içine sakızını atıp tekrar içen arkadaşımı gördüğüm zaman.,tiksinti
İlk defa arkadaşıma inat sigara içtiğimde tiksindim.,tiksinti
Farelerden tiksinirim.,tiksinti
Tuvalete düşen telefonumu tuvaletten alırken çok tiksindim.,tiksinti
"""İzban"" beklerken bir adamın raylara tükürmesi.",tiksinti
Bir sırp filmini izlediğimde tiksinmiştim.,tiksinti
Akşamları dışarıda gördüğüm kurbağalardan tiksinirim.,tiksinti
Annem kereviz yemeği yaptığında.,tiksinti
Ter kokan birinin yanımda oturmasından tiksinirim.,tiksinti
Küflenmiş yiyecekler ve pazar yerleri.,tiksinti
